"samplesize","type","kurtx.x1","skewx.x1","rmall.SWA_mean.BM3","rmall.SWA_mean.SQM","rmall.SWA_mean.BM2","rmall.SWA_mean.WM","rmall.SWA_mean.BWM","rmall.SWA_mean.TM","rmall.SWAHLM_mean.SWAHLM2_16.BM3","rmall.SWAHLM_mean.SWAHLM2_16.SQM","rmall.SWAHLM_mean.SWAHLM2_16.BM2","rmall.SWAHLM_mean.SWAHLM2_16.WM","rmall.SWAHLM_mean.SWAHLM2_16.BWM","rmall.SWAHLM_mean.SWAHLM2_16.TM","rmall.SWAHLM_mean.SWAHLM2_16.median","rmall.SWAHLM_mean.SWAHLM3_16.MH","rmall.SWAHLM_mean.SWAHLM3_16.WM","rmall.SWAHLM_mean.SWAHLM3_16.BWM","rmall.SWAHLM_mean.SWAHLM3_16.TM","rmall.SWAHLM_mean.SWAHLM3_16.median","rmall.SWAHLM_mean.SWAHLM4_16.MH","rmall.SWAHLM_mean.SWAHLM4_16.WM","rmall.SWAHLM_mean.SWAHLM4_16.BWM","rmall.SWAHLM_mean.SWAHLM4_16.TM","rmall.SWAHLM_mean.SWAHLM4_16.median","qmall.CDF_SWA_mean.pc_meanBM3","qmall.CDF_SWA_mean.pc_meanSQM","qmall.CDF_SWA_mean.pc_meanBM2","qmall.CDF_SWA_mean.pc_meanWM","qmall.CDF_SWA_mean.pc_meanBWM","qmall.CDF_SWA_mean.pc_meanTM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.BM3","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.SQM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.BM2","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.WM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.BWM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.TM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM2_16.median","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.MH","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.WM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.BWM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.TM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM3_16.median","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.MH","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.WM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.BWM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.TM","qmall.CDF_SWAHLM_mean.pc_meanSWAHLM4_16.median","rvarall.SWAvar.BM3","rvarall.SWAvar.SQM","rvarall.SWAvar.BM2","rvarall.SWAvar.WM","rvarall.SWAvar.BWM","rvarall.SWAvar.TM","rvarall.SWAHLM_var.SWAHLM2_31256.MH","rvarall.SWAHLM_var.SWAHLM2_31256.WM","rvarall.SWAHLM_var.SWAHLM2_31256.BWM","rvarall.SWAHLM_var.SWAHLM2_31256.TM","rvarall.SWAHLM_var.SWAHLM2_31256.median","rvarall.SWAHLM_var.SWAHLM3_31256.WM","rvarall.SWAHLM_var.SWAHLM3_31256.TM","rvarall.SWAHLM_var.SWAHLM3_31256.median","rvarall.SWAHLM_var.SWAHLM4_31256.WM","rvarall.SWAHLM_var.SWAHLM4_31256.TM","rvarall.SWAHLM_var.SWAHLM4_31256.median","qvarall.CDF_SWA_var.pc_varBM3","qvarall.CDF_SWA_var.pc_varSQM","qvarall.CDF_SWA_var.pc_varBM2","qvarall.CDF_SWA_var.pc_varWM","qvarall.CDF_SWA_var.pc_varBWM","qvarall.CDF_SWA_var.pc_varTM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.MH","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.WM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.BWM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.TM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM2_31256.median","qvarall.CDF_SWAHLM_var.pc_varSWAHLM3_31256.WM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM3_31256.TM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM3_31256.median","qvarall.CDF_SWAHLM_var.pc_varSWAHLM4_31256.WM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM4_31256.TM","qvarall.CDF_SWAHLM_var.pc_varSWAHLM4_31256.median","rtmall.SWAtm.MH","rtmall.SWAtm.WM","rtmall.SWAtm.BWM","rtmall.SWAtm.TM","rtmall.SWAHLM_tm.SWAHLM2_741.WM","rtmall.SWAHLM_tm.SWAHLM2_741.TM","rtmall.SWAHLM_tm.SWAHLM2_741.median","rtmall.SWAHLM_tm.SWAHLM3_741.WM","rtmall.SWAHLM_tm.SWAHLM3_741.TM","rtmall.SWAHLM_tm.SWAHLM3_741.median","qtmall.CDF_SWA_tm.pc_tmMH","qtmall.CDF_SWA_tm.pc_tmWM","qtmall.CDF_SWA_tm.pc_tmBWM","qtmall.CDF_SWA_tm.pc_tmTM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM2_741.WM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM2_741.TM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM2_741.median","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM3_741.WM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM3_741.TM","qtmall.CDF_SWAHLM_tm.pc_tmSWAHLM3_741.median","rfmall.SWAfm.MH","rfmall.SWAfm.WM","rfmall.SWAfm.BWM","rfmall.SWAfm.TM","rfmall.SWAHLM_fm.SWAHLM2_312.WM","rfmall.SWAHLM_fm.SWAHLM2_312.TM","rfmall.SWAHLM_fm.SWAHLM2_312.median","qfmall.CDF_SWA_fm.pc_fmMH","qfmall.CDF_SWA_fm.pc_fmWM","qfmall.CDF_SWA_fm.pc_fmBWM","qfmall.CDF_SWA_fm.pc_fmTM","qfmall.CDF_SWAHLM_fm.pc_fmSWAHLM2_312.WM","qfmall.CDF_SWAHLM_fm.pc_fmSWAHLM2_312.TM","qfmall.CDF_SWAHLM_fm.pc_fmSWAHLM2_312.median"
4096,1,16.4,2.88009039959704,22,17,19,15,18,21,13,5,11,7,12,14,23,2,4,9,10,20,1,3,6,8,16,31,32,38,33,43,45,29,27,35,30,40,42,46,25,28,36,39,44,24,26,34,37,41,31,32,26,27,16,7,29,23,14,10,2,20,17,13,18,22,25,30,34,21,28,9,12,33,24,5,3,1,15,4,6,8,11,19,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,16.6,2.89959557649698,22,17,19,16,18,21,13,5,12,7,11,14,23,3,4,9,10,20,1,2,6,8,15,30,32,38,34,43,45,31,27,37,29,40,42,46,26,28,36,39,44,24,25,33,35,41,30,31,24,26,13,7,29,22,12,10,2,17,14,11,15,21,23,32,34,25,28,9,16,33,27,6,3,1,19,5,4,8,18,20,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,1,2,3,11,11,11,11,11,11,11
4096,1,16.8,2.91894502947258,22,17,19,16,18,21,13,5,12,7,11,14,23,3,4,9,10,20,1,2,6,8,15,31,32,39,35,43,45,30,27,36,29,40,42,46,26,28,37,38,44,24,25,33,34,41,30,31,24,25,13,5,28,22,12,8,2,17,15,9,16,19,23,32,34,26,29,10,14,33,27,6,3,1,18,7,4,11,20,21,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,17,2.93814211542352,22,17,19,16,18,21,13,5,12,8,11,14,23,2,4,9,10,20,1,3,6,7,15,34,33,38,35,42,45,31,28,36,29,40,43,46,26,27,37,39,44,24,25,30,32,41,30,31,24,25,11,5,27,22,12,8,2,16,13,9,15,20,23,32,34,26,29,10,14,33,28,7,3,1,19,6,4,17,18,21,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,17.2,2.95719007421951,22,17,19,16,18,21,14,5,12,8,11,13,23,2,4,9,10,20,1,3,6,7,15,31,32,38,30,42,45,34,28,36,29,40,43,46,26,27,37,39,44,25,24,33,35,41,30,31,23,25,11,4,27,21,12,8,2,16,14,9,15,18,22,32,34,26,29,10,13,33,28,5,3,1,20,7,6,17,19,24,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,17.4,2.97609203430904,22,17,19,16,18,21,14,5,12,8,11,13,23,3,4,9,10,20,1,2,6,7,15,31,34,38,33,42,45,32,28,36,29,40,43,46,27,26,37,39,44,25,24,30,35,41,30,31,21,24,10,4,27,19,11,9,2,15,12,8,14,18,20,32,34,26,29,13,16,33,28,5,3,1,22,6,7,17,23,25,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,17.6,2.99485101798764,22,17,19,16,18,21,14,5,12,8,11,13,23,3,4,9,10,20,1,2,6,7,15,32,35,38,34,42,45,33,28,36,30,40,43,46,27,25,37,39,44,24,26,29,31,41,28,31,20,23,10,4,26,18,11,7,2,14,12,5,15,17,19,32,34,27,30,13,16,33,29,6,3,1,22,9,8,21,24,25,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,17.8,3.01346994635059,22,17,19,16,18,21,14,5,12,8,11,13,23,3,4,9,10,20,1,2,6,7,15,32,34,38,33,42,45,37,29,35,30,40,43,46,27,25,36,39,44,24,26,28,31,41,27,31,18,22,9,3,26,21,10,7,2,14,12,5,13,17,20,32,34,28,30,15,16,33,29,8,4,1,23,11,6,19,24,25,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,3,1,2,11,11,11,11,11,11,11
4096,1,18,3.03195164395263,22,18,19,16,17,21,14,6,12,8,11,13,23,3,4,9,10,20,1,2,5,7,15,32,36,39,33,42,45,35,29,37,31,40,43,46,25,27,34,38,44,24,26,28,30,41,27,29,19,22,9,3,25,21,10,6,2,14,11,4,13,17,20,32,34,28,30,15,16,33,31,7,5,1,23,12,8,18,24,26,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,18.2,3.05029884319575,22,18,19,16,17,20,14,6,12,8,11,13,23,2,4,9,10,21,1,3,5,7,15,32,35,38,34,42,45,33,29,37,30,40,43,46,27,25,36,39,44,24,26,28,31,41,27,29,18,22,8,3,25,20,9,6,2,14,10,4,13,17,19,32,34,28,31,15,16,33,30,11,5,1,23,12,7,21,24,26,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,18.4,3.06851418846428,22,18,19,16,17,20,14,6,12,8,11,13,23,2,4,9,10,21,1,3,5,7,15,32,34,38,35,42,45,33,29,37,30,41,43,46,25,27,36,39,44,24,26,28,31,40,27,29,17,22,9,3,25,20,10,6,2,14,11,4,13,16,19,31,34,28,30,15,18,33,32,8,5,1,23,12,7,21,24,26,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,18.6,3.08660024002455,22,18,19,15,17,20,14,7,12,8,11,13,23,2,4,9,10,21,1,3,5,6,16,31,33,37,35,42,45,34,28,38,32,41,43,46,25,27,36,39,44,24,26,29,30,40,26,29,17,22,8,3,25,20,9,6,2,14,10,5,13,16,19,32,34,28,30,15,18,33,31,11,4,1,24,12,7,21,23,27,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,5,4,2,1,3,11,11,11,11,11,11,11
4096,1,18.8,3.1045594777057,22,18,19,15,17,20,14,7,12,8,11,13,23,2,4,9,10,21,1,3,5,6,16,30,32,38,36,42,45,35,28,37,33,40,43,46,25,27,34,39,44,24,26,31,29,41,26,29,17,22,7,3,25,19,8,6,2,14,10,5,13,16,18,31,34,28,30,15,21,33,32,9,4,1,24,12,11,20,23,27,10,9,3,2,8,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,2,1,5,11,11,11,11,11,11,11
4096,1,19,3.12239430437605,22,18,19,15,17,20,14,7,12,8,11,13,23,3,4,9,10,21,1,2,5,6,16,29,32,37,36,42,45,35,30,38,33,40,43,46,25,27,34,39,44,24,26,28,31,41,26,29,17,22,7,3,25,19,8,6,2,13,9,4,12,16,18,30,34,28,31,15,21,33,32,10,5,1,24,14,11,20,23,27,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,2,1,5,11,11,11,11,11,11,11
4096,1,19.2,3.14010704922916,22,18,19,15,17,20,14,7,12,9,11,13,23,3,4,8,10,21,1,2,5,6,16,32,33,37,36,42,45,34,29,38,35,40,43,46,25,27,30,39,44,24,26,28,31,41,26,28,17,21,7,3,24,19,8,5,2,12,9,4,11,16,18,30,34,29,31,15,22,33,32,10,6,1,25,13,14,20,23,27,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,19.4,3.15769997089169,22,18,19,16,17,20,15,7,12,9,11,13,23,3,4,8,10,21,1,2,5,6,14,31,35,38,36,42,45,34,28,37,33,40,43,46,26,27,32,39,44,24,25,29,30,41,23,28,16,20,7,3,24,19,8,5,2,12,9,4,11,15,18,30,34,29,31,17,22,33,32,10,6,1,26,13,14,21,25,27,10,9,4,2,8,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,19.6,3.1751752603652,22,18,19,16,17,20,15,7,12,9,11,13,23,3,4,8,10,21,1,2,5,6,14,29,34,39,36,42,45,32,30,37,35,40,43,46,26,27,33,38,44,24,25,28,31,41,23,28,16,20,6,3,24,19,7,5,2,12,8,4,10,15,18,30,34,29,32,17,22,33,31,11,9,1,26,14,13,21,25,27,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,19.8,3.1925350438122,22,18,19,16,17,20,15,7,12,9,11,13,23,3,4,8,10,21,1,2,5,6,14,28,34,38,36,42,45,33,29,37,35,40,43,46,25,27,32,39,44,24,26,31,30,41,23,27,16,20,6,3,24,18,7,5,1,11,8,4,10,15,17,30,34,29,32,19,21,33,31,12,9,2,26,14,13,22,25,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,20,3.20978138519678,22,18,19,15,17,20,16,7,12,9,11,13,23,3,4,8,10,21,1,2,5,6,14,27,34,39,36,42,45,32,29,37,35,40,43,46,25,28,31,38,44,24,26,30,33,41,23,27,16,20,6,3,24,18,7,5,1,12,8,4,10,15,17,30,34,29,31,19,22,33,32,13,9,2,26,14,11,21,25,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,20.2,3.22691628878859,22,18,19,15,17,20,16,8,12,9,11,13,23,3,4,7,10,21,1,2,5,6,14,29,31,39,36,41,45,34,28,38,35,40,43,46,25,27,33,37,44,24,26,30,32,42,23,28,15,19,7,3,24,18,6,5,1,11,8,4,10,13,17,30,34,29,31,20,22,33,32,14,9,2,26,16,12,21,25,27,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,20.4,3.24394170153907,22,18,19,15,17,20,16,8,12,9,11,13,23,3,4,7,10,21,1,2,5,6,14,29,30,38,36,41,45,33,26,39,35,40,43,46,25,28,34,37,44,24,27,31,32,42,23,27,14,19,7,3,24,18,6,5,1,10,8,4,9,13,17,30,34,29,32,20,21,33,31,16,11,2,26,15,12,22,25,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,20.6,3.26085951533761,22,18,19,15,17,20,16,8,12,9,11,13,23,4,3,7,10,21,1,2,5,6,14,29,30,38,36,41,45,33,26,39,35,40,43,46,25,28,34,37,44,24,27,32,31,42,22,27,14,19,7,3,24,17,6,5,1,10,8,4,9,13,15,30,34,29,32,20,21,33,31,16,11,2,26,18,12,23,25,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,20.7999999999999,3.27767156915499,22,18,19,15,17,20,16,8,13,9,11,12,23,4,3,7,10,21,1,2,5,6,14,30,29,38,37,41,45,32,26,40,35,39,43,46,25,28,34,36,44,24,27,31,33,42,20,26,13,19,7,4,23,16,6,5,1,10,8,3,9,12,15,30,34,29,32,21,22,33,31,17,11,2,27,18,14,24,25,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,4,1,5,11,11,11,11,11,11,11
4096,1,21,3.29437965108094,22,18,19,15,17,20,16,8,13,9,11,12,23,4,3,7,10,21,1,2,5,6,14,30,28,37,38,41,45,32,26,39,35,40,43,46,25,29,33,36,44,24,27,31,34,42,20,25,12,17,8,4,22,16,6,5,1,10,7,3,9,11,14,30,34,29,32,23,21,33,31,18,13,2,27,19,15,24,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,21.2,3.31098550026216,22,18,19,15,17,20,16,9,13,8,11,12,23,4,3,7,10,21,1,2,5,6,14,31,30,38,37,42,45,29,26,39,36,40,43,46,25,28,34,35,44,24,27,32,33,41,20,25,12,17,8,4,21,15,6,5,1,10,7,3,9,11,13,30,34,29,32,24,22,33,31,19,14,2,27,18,16,23,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,21.3999999999999,3.32749080874656,22,18,19,15,17,20,16,9,13,8,11,12,23,4,3,7,10,21,1,2,5,6,14,30,31,39,37,42,45,29,26,38,36,40,43,46,25,28,34,35,44,24,27,33,32,41,18,24,12,16,8,4,21,14,6,5,1,10,7,3,9,11,13,30,34,29,31,25,22,33,32,20,15,2,27,19,17,23,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,21.6000000000001,3.34389722323944,22,18,19,15,17,20,16,9,13,8,11,12,23,4,3,7,10,21,1,2,5,6,14,29,31,39,35,41,45,30,28,37,36,40,43,46,25,27,33,38,44,24,26,34,32,42,18,23,12,15,8,4,20,14,6,5,1,10,7,3,9,11,13,30,34,29,31,25,22,33,32,21,17,2,27,19,16,24,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,21.8,3.36020634677632,22,18,19,15,17,20,16,9,13,8,11,12,23,4,3,7,10,21,1,2,5,6,14,30,29,39,36,41,45,31,27,38,35,40,43,46,25,28,32,37,44,24,26,34,33,42,18,22,12,15,8,4,20,14,6,5,1,10,7,3,9,11,13,30,34,29,31,25,23,33,32,21,17,2,27,19,16,24,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,22,3.37641974031768,22,18,19,15,17,20,16,9,13,8,11,12,23,4,3,7,10,21,1,2,5,6,14,31,30,39,35,41,45,29,27,38,32,40,43,46,25,28,33,37,44,24,26,34,36,42,16,22,12,15,8,4,19,14,6,5,1,10,7,2,9,11,13,30,34,29,32,25,24,33,31,21,17,3,27,20,18,23,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,22.1999999999999,3.39253892426949,22,18,19,15,17,20,16,9,13,8,11,12,23,5,3,7,10,21,1,2,4,6,14,31,30,38,36,42,45,29,27,39,32,40,43,46,26,28,34,35,44,24,25,33,37,41,16,21,12,15,8,3,18,14,6,5,1,9,7,2,10,11,13,30,34,29,31,25,23,33,32,22,19,4,27,20,17,24,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,22.4,3.40856537993421,22,18,19,15,17,20,16,10,13,8,11,12,23,5,3,7,9,21,1,2,4,6,14,30,31,38,37,42,45,29,26,39,32,40,43,46,27,28,34,36,44,24,25,33,35,41,16,20,12,15,8,3,17,14,6,4,1,9,7,2,10,11,13,30,34,29,31,25,24,33,32,22,19,5,27,21,18,23,26,28,10,8,4,2,9,3,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,22.6,3.42450055089573,22,18,19,15,17,20,16,10,13,8,11,12,23,4,3,7,9,21,1,2,5,6,14,30,32,36,37,42,45,29,25,39,35,40,43,46,27,28,31,38,44,24,26,33,34,41,16,19,12,15,8,3,17,14,5,4,1,9,6,2,10,11,13,30,34,29,31,26,24,33,32,22,20,7,27,21,18,23,25,28,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,3,2,5,1,4,11,11,11,11,11,11,11
4096,1,22.8,3.44034584434206,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,31,34,36,38,42,45,29,27,39,35,40,43,46,26,28,30,37,44,24,25,32,33,41,16,19,12,15,7,3,17,14,5,4,1,9,6,2,10,11,13,30,34,29,31,25,26,33,32,22,20,8,27,21,18,23,24,28,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
4096,1,23,3.45610263232912,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,31,34,38,37,42,45,29,28,39,35,40,43,46,26,27,30,36,44,24,25,32,33,41,16,18,12,15,7,3,17,14,5,4,1,8,6,2,9,11,13,30,34,29,31,28,25,33,32,22,20,10,27,21,19,23,24,26,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
4096,1,23.1999999999999,3.47177225298877,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,31,34,38,37,42,45,33,27,39,36,40,43,46,26,28,30,35,44,25,24,29,32,41,16,18,12,15,7,3,17,14,5,4,1,8,6,2,9,10,11,30,34,29,31,27,28,33,32,22,20,13,26,21,19,23,24,25,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
4096,1,23.4,3.48735601168416,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,31,35,38,36,42,45,34,28,39,37,40,43,46,26,27,30,33,44,25,24,29,32,41,16,18,12,15,7,3,17,14,5,4,1,8,6,2,9,10,11,30,34,29,31,27,28,33,32,22,20,13,26,21,19,23,24,25,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
4096,1,23.6,3.50285518211498,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,36,37,38,32,42,45,35,28,39,34,40,43,46,26,27,31,33,44,25,24,29,30,41,16,18,12,15,7,3,17,13,5,4,1,8,6,2,9,10,11,30,34,29,31,27,28,33,32,22,21,14,26,20,19,24,23,25,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
4096,1,23.7999999999999,3.51827100737553,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,34,37,39,35,42,45,36,28,38,32,41,43,46,27,26,33,31,44,25,24,30,29,40,16,18,12,14,7,3,17,13,5,4,1,8,6,2,9,10,11,30,34,28,31,27,29,33,32,23,21,15,26,20,19,24,22,25,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
4096,1,24,3.53360470096768,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,32,37,38,36,42,45,35,28,39,34,41,43,46,27,26,33,31,44,25,24,30,29,40,15,18,12,14,7,4,17,13,5,3,1,8,6,2,9,10,11,30,34,28,31,27,29,33,32,24,21,16,26,20,19,23,22,25,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
4096,1,24.2,3.5488574477714,22,18,19,15,17,20,16,10,13,9,11,12,23,5,3,7,8,21,2,1,4,6,14,32,37,39,36,42,45,35,28,38,34,41,43,46,27,26,31,33,44,25,24,29,30,40,15,18,12,14,7,4,17,13,5,3,1,8,6,2,9,10,11,29,34,28,31,27,30,33,32,25,22,16,26,20,19,23,21,24,10,8,3,2,9,4,1,7,6,5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,7,6,4,3,5,1,2,11,11,11,11,11,11,11
